id,nội dung câu hỏi,Bloom_Label
1813,Đọc đoạn trích sau và trả lời câu hỏi dưới đây Có người hỏi Sao bảo làng Chợ Dầu tinh thần lắm cơ mà Ấy thế mà bây giờ đổ đốn ra thế đấy Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào Ông lão vờ vờ đứng lảng ra chỗ khác rồi đi thẳng Tiếng cười nói xôn xao của đám người mới tản cư lên cứ vẫn dõi theo Ông nghe rõ cái giọng chua lanh lảnh của người đàn bà cho con bú Cha mẹ tiên sư nhà chúng nó Đói khổ ăn cắp ăn trộm bắt được người ta còn thương Cái giống Việt gian bán nước thì cứ cho mỗi đứa một nhát Ông Hai cúi gằm mặt xuống mà đi Ông thoáng nghĩ đến mụ chủ nhà Về đến nhà ông Hai nằm vật ra giường mấy đứa trẻ thấy bố hôm nay có vẻ khác len lén đưa nhau ra đầu nhà chơi sậm chơi sụi với nhau Nhìn lũ con tủi thân nước mắt ông lão cứ giàn ra Chúng nó cũng là trẻ con làng Việt gian đấy ư Chúng nó cũng bị người ta rẻ rúng hắt hủi đấy ư Khốn nạn bằng ấy tuổi đầu Làng SGK Ngữ văn 9 tập một Trong hai lời thoại được in đậm sau phương châm hội thoại nào đã không được tuân thủ Có người hỏi Sao bảo làng Chợ Dầu tinh thần lắm cơ mà Ấy thế mà bây giờ đổ đốn ra thế đấy Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào Ông lão vờ vờ đứng lảng ra chỗ khác rồi đi thẳng,Understand
1814,Đọc đoạn trích sau và trả lời câu hỏi dưới đây Có người hỏi Sao bảo làng Chợ Dầu tinh thần lắm cơ mà Ấy thế mà bây giờ đổ đốn ra thế đấy Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào Ông lão vờ vờ đứng lảng ra chỗ khác rồi đi thẳng Tiếng cười nói xôn xao của đám người mới tản cư lên cứ vẫn dõi theo Ông nghe rõ cái giọng chua lanh lảnh của người đàn bà cho con bú Cha mẹ tiên sư nhà chúng nó Đói khổ ăn cắp ăn trộm bắt được người ta còn thương Cái giống Việt gian bán nước thì cứ cho mỗi đứa một nhát Ông Hai cúi gằm mặt xuống mà đi Ông thoáng nghĩ đến mụ chủ nhà Về đến nhà ông Hai nằm vật ra giường mấy đứa trẻ thấy bố hôm nay có vẻ khác len lén đưa nhau ra đầu nhà chơi sậm chơi sụi với nhau Nhìn lũ con tủi thân nước mắt ông lão cứ giàn ra Chúng nó cũng là trẻ con làng Việt gian đấy ư Chúng nó cũng bị người ta rẻ rúng hắt hủi đấy ư Khốn nạn bằng ấy tuổi đầu Làng SGK Ngữ văn 9 tập một Đoạn trích trên đã thể hiện tâm trạng gì của nhân vật ông Hai,Understand
1815,Đọc đoạn trích sau và trả lời câu hỏi dưới đây Có người hỏi Sao bảo làng Chợ Dầu tinh thần lắm cơ mà Ấy thế mà bây giờ đổ đốn ra thế đấy Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào Ông lão vờ vờ đứng lảng ra chỗ khác rồi đi thẳng Tiếng cười nói xôn xao của đám người mới tản cư lên cứ vẫn dõi theo Ông nghe rõ cái giọng chua lanh lảnh của người đàn bà cho con bú Cha mẹ tiên sư nhà chúng nó Đói khổ ăn cắp ăn trộm bắt được người ta còn thương Cái giống Việt gian bán nước thì cứ cho mỗi đứa một nhát Ông Hai cúi gằm mặt xuống mà đi Ông thoáng nghĩ đến mụ chủ nhà Về đến nhà ông Hai nằm vật ra giường mấy đứa trẻ thấy bố hôm nay có vẻ khác len lén đưa nhau ra đầu nhà chơi sậm chơi sụi với nhau Nhìn lũ con tủi thân nước mắt ông lão cứ giàn ra Chúng nó cũng là trẻ con làng Việt gian đấy ư Chúng nó cũng bị người ta rẻ rúng hắt hủi đấy ư Khốn nạn bằng ấy tuổi đầu Làng SGK Ngữ văn 9 tập một Xét theo mục đích nói câu văn Chúng nó cũng là trẻ con làng Việt gian đấy ư thuộc kiểu câu gì và thực hiện hành động nói gì,Understand
1816,Câu nào không mắc lỗi diễn đạt về lôgíc,Understand
1817,Mẹ là hiệu trưởng một trường học nói chuyên với người con là tổ trưởng chuyên môn của trường về công việc của tổ chuyên môn quan hệ của họ là quan hệ gì,Understand
1818,Bố mẹ đang bàn bạc với nhau về vấn đề kinh tế trong gia đình Người con ngồi gần đó nói xen vào câu chuyện khiến cha mẹ bực mình Người con nói xen vào câu chuyện như trên được gọi là hiện tượng gì,Remember
1819,Đoạn thơ sau sử dụng những từ ngữ địa phương của vùng nào Gan chi gan rứa mẹ nờ Mẹ rằng cứu nước mình chờ mình chờ chi ai Chẳng bằng con gái con trai Sáu mươi còn một chút tài chút tài đò đưa,Understand
1820,Ý nào sau đây không đúng khi nói về tự địa phương ở nước ta,Understand
1821,Cho đoạn văn sau Lão Hạc thổi cái mồi rơm châm đóm Tôi đã thông điếu và bỏ thuốc rồi Tôi mời lão hút trước Nhưng lão không nghe Ông giáo hút trước đi Lão đưa đóm cho tôi Tôi xin cụ Và tôi cầm lấy đóm vo viên một điếu Tôi rít một hơi xong thông điếu rồi mới đặt vào lòng lão Lão bỏ thuốc nhưng chưa hút vội Lão cầm lấy đóm gạt tàn và bảo Có lẽ tôi bán con chó đấy ông giáo ạNam Cao Cuộc hội thoại trong đoạn văn trên có mấy người tham gia,Create
1822,Quan hệ giữa các nhân vật tham gia hội thoại trên là quạn hệ gì,Understand
1823,Lão Hạc có thái độ ra sao trong đoạn hội thoại trên,Understand
1824,Câu nào có động từ cụm động từ đứng trước cụm chủ vị,Understand
1825,Đối thoại độc thoại độc thoại nội tâm là những hình thức quan trọng để thể hiện nhân vật trong văn tự sự đúng hay sai,Apply
1826,Đối thoại trong văn tự sự là,Understand
1827,Câu in đậm dưới đây được xếp vào loại ngôn ngữ gì Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào,Understand
1828,Cho đoạn văn sau Nước mắt ông giàn ra Về làng tức là chịu quay lại làm nô lệ cho thằng Tây Ông lão nghĩ ngay đến mấy thằng kì lí chuyên môn khua khoét ngày trước lại ra vào hống hách ở trong cái đình Và cái đình lại như của riêng chúng nó lại thâm nghiêm ghê gớm chúa toàn những sự ức hiếp đè nén Ngày ngày chúng dong ra dong vào đánh tổ tôm mà bàn tư việc làng với nhau ở trong ấy Những hạng khố rách áo ôm như ông có đi qua cũng chỉ dám liếc trộm vào rồi cắm đầu xuống mà lủi đi Đoạn văn trên sử dụng ngôn ngữ nào,Create
1829,Đoạn văn sau có mấy lượt lời và lượt đáp Mãi khuya bà Hai mới chống gối đứng dậy Bà lẳng lặng xuống bếp châm lửa ngồi tính tiền hàng Vẫn những tiền cua tiền bún tiền đỗ tiền kẹo Vẫn cái giọng rì rầm rì rầm thường ngày Này thầy nó ạ Ông Hai nằm rũ ra ở trên giường không nói gì Thầy nó ngủ rồi à Gì Ông lão khẽ nhúc nhích Tôi thấy người ta đồn Ông lão gắt lên Biết rồi Bà Hai nín bặt Gian nhà lặng đi hiu hắt Kim Lân Làng,Create
1830,Tác dụng của ngôn ngữ độc thoại trong văn bản tự sự là gì,Remember
1831,Trong các đoạn sau đoạn nào không sử dụng yếu tố độc thoại nội tâm,Understand
1832,Thế nào là đối thoại trong văn tự sự,Understand
1833,Độc thoại là gì,Remember
1834,Loại dấu câu nào được sử dụng trong lời đối thoại,Understand
1835,Đoạn văn dưới đây sử dụng các ngôn ngữ nào Nước mắt ông giàn ra Về làng tức là chịu quay lại làm nô lệ cho thằng Tây Ông lão nghĩ ngay đến mấy thằng kì lí chuyên môn khua khoét ngày trước lại ra vào hống hách ở trong cái đình Và cái đình lại như của riêng chúng nó lại thâm nghiêm ghê gớm chúa toàn những sự ức hiếp đè nén Ngày ngày chúng dong ra dong vào đánh tổ tôm mà bàn tư việc làng với nhau ở trong ấy Những hạng khố rách áo ôm như ông có đi qua cũng chỉ dám liếc trộm vào rồi cắm đầu xuống mà lủi đi,Create
1836,Ngôn ngữ được in đậm trong ví dụ dưới đây thuộc kiểu loại nào Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười nhạt một tiếng vươn vai nói to Hà nắng gớm về nào,Understand
1837,Tác dụng của ngôn ngữ độc thoại trong văn bản tự sự là gì,Remember
1838,Câu nào sau đây là lời đối thoại,Understand
1839,Lời độc thoại luôn được đặt trong dấu ngoặc đơn đúng hay sai,Apply
1840,Đối thoại độc thoại độc thoại nội tâm là những hình thức quan trọng để thể hiện nhân vật trong văn tự sự đúng hay sai,Apply
1841,Trong văn bản tự sự khi độc thoại thành lời thì phía trước có dấu gạch đầu dòng khi không thành lời thì không có gạch đầu dòng đúng hay sai,Apply
1842,Có những cách miêu tả nội tâm nào,Understand
1843,Câu thơ sau có sự kết hợp giữa các phương thức biểu đạt nào Bẽ bàng mây sớm đèn khuya Nửa tình nửa cảnh như chia tấm lòng Tưởng người dưới nguyệt chén đồng Tin sương luống những rày trông mai chờ Bên trời góc bể bơ vơ Tấm son gột rửa bao giờ cho phai,Analyze
1844,Nhận định nào sau nói đúng nhất đối tượng của miêu tả nội tâm,Understand
1845,Đoạn văn sau sử dụng phương thức biểu đạt nào Đã bao lần tôi từ những chốn xa xôi trở về Kukurêu và lần nào tôi cũng nghĩ thầm với một nỗi buồn da diết Ta sắp được thấy chúng chưa hai cây phong sinh đôi ấy Mong sao chóng về tới làng chóng lên đồi mà đến với hai cây phong Rồi sau đó cứ đứng dưới gốc cây để nghe mãi tiếng lá reo cho đến khi say sưa ngây ngất,Analyze
1846,Những câu văn sau trong tác phẩm Lão Hạc Nam Cao chủ yếu miêu tả điều gì Mắt lão đột nhiên co rúm lại Những nếp nhăn xô lại với nhau ép cho mắt chảy ra cái đầu lão nghẹo về một bên và cái miệng móm mém của lão mếu như con nít,Understand
1847,Dòng nào nói đúng nhất điều mà Nguyễn Thành Long ca ngợi trong Lặng lẽ Sa Pa,Understand
1848,Trong tác phẩm anh thanh niên chủ yếu được tác giả miêu tả bằng cách nào,Remember
1849,Câu Cháu ở đây có nhiệm vụ đo gió đo mưa đo nắng tính mây đo chấn động mặt đất dự vào việc báo trước thời tiết hàng ngày phục vụ sản xuất phục vụ chiến đấu có tác dụng gì,Understand
1850,Ý nào sau đây không đúng khi nói về cảm hứng âm vang từ Lặng lẽ Sa Pa mang lại,Understand
1851,Vấn đề thèm người của anh thanh niên trong Lặng lẽ Sa Pa có thể hiểu là gì,Remember
1852,Truyện Lặng lẽ Sa Pa của Nguyễn Thành Long có sự kết hợp của các phương thức biểu đạt nào,Analyze
1853,Trong tác phẩm Lặng lẽ Sa Pa nhà văn không đặt tên cụ thể cho nhân vật là vì,Understand
1854,Tác phẩm Lặng lẽ Sa Pa được viết theo thể loại nào,Create
1855,Chuyện Lặng lẽ Sa Pa có nhân vật chính là ai,Remember
1856,Thử thách lớn nhất đối với anh thanh niên là gì,Remember
1857,Cốt truyện của Lặng lẽ Sa Pa là gì,Remember
1858,Truyện Lặng lẽ Sa Pa chủ yếu được kể qua cái nhìn của ai,Remember
1859,Nguyễn Thành Long sinh ra ở đâu,Understand
1860,Nguyễn Thành Long xuất thân từ gia đình như thế nào,Understand
1861,Năm 18 tuổi ông học tập ở đâu,Understand
1862,Nguyễn Thành Long bắt đầu viết văn khi nào,Create
1863,Sau kháng chiến chống Pháp Nguyễn Thành Long làm công việc gì,Understand
1864,Nguyễn Thành Long chuyên viết thể loại nào,Create
1865,Đâu không phải là tác phẩm của Nguyễn Thành Long,Understand
1866,Truyện Lặng lẽ Sa Pa có mấy nhân vật,Understand
